plot_name	sample_name	colony_points	theta	psi	elevation	x_i	_x_j	x_k	y_i	y_j	y_k	z_i	z_j	z_k
cur_kal_10m_20200214	KP0739_HU_WP10	98	6.184321778264008	-5.317669771633413	8.12948013216391	0.7671107622624191	-0.6257449944838008	-0.14136576777861837	0.6324827551023401	0.7745662563234057	0.0035607672343390823	0.10726902124715879	-0.09214291314915107	0.9899510294136091
cur_kal_10m_20200214	KP0740_HU_WP10	30	-65.5804930099655	28.54094952078486	113.78741178950808	-0.10748848798024162	0.754696930491707	-0.6472084425114655	0.44638174397712815	0.6183111697212682	0.6468652379297055	0.888363418650081	-0.21937146693294554	-0.4033442647417073
cur_kal_10m_20200214	KP0741_AC_WP10	1220	4.6151545879199185	18.697092511525145	19.183764668170774	0.569570714655026	-0.7914330660517529	0.221862351396727	0.8183986879811135	0.5210270287027698	-0.24239311638731637	0.07624164556300668	0.31963187782366875	0.9444695199744458
cur_kal_10m_20200214	KP0742_AC_WP10	1829	-82.69936937830725	29.674637043693856	97.28146377547063	-0.035377607962182235	0.7241315253967453	-0.688753917434563	0.14152022796133218	0.6858702143234214	0.7138305640568469	0.9893030121922436	-0.07221899355797338	-0.12674370610340652
cur_kal_10m_20200214	KP0743_AC_WP10	9124	58.46141588767298	9.784518139886355	58.603503717504246	0.4623515654865669	0.3516391728121575	-0.8139907382987245	-0.25631798022786323	0.9318147155770379	0.2569482999476601	0.8488416359392542	0.08984001323500361	0.5209574350346723
cur_kal_10m_20200214	KP0744_HU_WP10	96	-1.6597146041458166	-30.142808462705993	30.17375577344666	0.8043658709221758	-0.5236187591364235	-0.2807471117857524	0.593605985453673	0.6883458251258671	0.4169076145447134	-0.0250495454885614	-0.5019994224221992	0.8645051186422178
cur_kal_10m_20200214	KP0746_AC_WP10	2386	20.528863633292314	-1.7369207274591851	20.590437373157638	0.8103201505909133	-0.4919698682899085	-0.31835028230100487	0.469579013298437	0.8701493094998846	-0.1494514283857474	0.3505378778619876	-0.028387107490618787	0.9361182448346631
cur_kal_10m_20200214	KP0747_AC_WP10	1724	-13.862919812210126	29.183873759387346	31.408496255640003	0.28510410420227505	-0.8051505257827962	0.5200464215805212	0.9350678071510774	0.3528647625619473	0.03368464593514656	-0.21062726745769153	0.47667503623935187	0.8534735286050287
cur_kal_10m_20200214	KP0748_AC_WP10	213	39.99888394944696	-15.147821222391551	41.4012517716864	0.7497879306655492	-0.0949590724180018	-0.6548288582475473	0.20420024777852294	0.9745501700067878	0.09248905311944139	0.6293809004374565	-0.20306339085431843	0.7500966214157232
cur_kal_10m_20200214	KP0749_AC_WP10	6515	-58.682259903617	30.49702625190086	119.80269057173736	-0.11795871377833353	0.7586680779521984	-0.6407093641738648	0.5646235939164358	0.5820071379777504	0.5852075602175995	0.816875718231757	-0.29272929275913734	-0.49701471016870946
cur_kal_10m_20200214	KP0750_AC_WP10	31	31.04607465940621	32.39568546685988	41.17355512202565	0.675115902912047	-0.7352561891016518	0.060140286189604854	0.5821648170289556	0.48092269903558893	-0.6555894167586653	0.4531033474262733	0.4776103997402489	0.7527188469880806
cur_kal_10m_20200214	KP0751_AC_WP10	953	-16.09849156173827	-51.16881270617619	128.09785490070763	-0.8134788709119883	0.46747735552918523	0.34600151538280316	0.5536627447951875	0.4403084451582985	0.7068140053423819	0.17807215280783098	0.7665464077208382	-0.6170064126122703
cur_kal_10m_20200214	KP0752_AC_WP10	37	-87.0481917514404	-87.53799368965129	91.89136952140564	-0.7598156448787083	0.6387709896690015	0.12104465520970686	0.11399755445376093	-0.05239915812084438	0.992098223870393	0.6400662023385661	0.7676105464267092	-0.03300463055958399
cur_kal_10m_20200214	KP0754_LM_WP10	12745	-27.77625465774719	74.76488597177362	74.91219075848922	-0.5132632113403767	-0.2932962595207137	0.8065594708610904	0.8472094397462813	-0.023020782035044443	0.5307600293911435	-0.13710230154653252	0.9557443945666924	0.2602990802230975
cur_kal_10m_20200214	KP0755_AC_WP10	10923	22.6212290942061	16.125441870832386	26.892810470214002	0.7657304311113152	-0.6283090587307503	-0.13742137238056507	0.5249260884100919	0.7339899985441325	-0.4309423206690945	0.37163087678038753	0.25784958552237974	0.8918542945287516
cur_kal_10m_20200214	KP0756_AC_WP10	6210	57.67398870040526	-50.37289369619162	63.30674586400897	0.6126958690905387	0.16104144167068837	-0.7737373107612271	0.3473976596029403	0.8244861073399331	0.44669623336876707	0.7098722688637648	-0.54248346782927	0.44921381215423495
cur_kal_10m_20200214	KP0757_AC_WP10	612	-1.5250220414993605	11.340735051903957	11.437604546587865	0.6052425144127607	-0.7772380753454867	0.17199556093272592	0.7956133414920612	0.5977112405960565	-0.09869490212245106	-0.026094244330049178	0.19657631367580103	0.9801412364116086
cur_kal_10m_20200214	KP0758_AC_WP10	4973	13.91219089462366	40.36629059608948	41.521898969829635	0.15374023346929738	-0.7713288667404389	0.6175886332711414	0.9705517437592128	0.0005712885402201495	-0.24089206362052562	0.18545418113042766	0.6364365270490957	0.7487024066603021
cur_kal_10m_20200214	KP0759_AC_WP10	1305	-75.24405193869809	87.77620963215765	87.79996750484459	-0.6372288242559057	-0.1234880297936871	0.7607168540495929	0.7567674685430812	0.08641063584922926	0.6479476835108128	-0.14574780990578443	0.9885767084600998	0.038388375816931615
cur_kal_10m_20200214	KP0760_AC_WP10	9391	59.68134155733483	38.119545424980224	62.009063919512236	0.18156265153261464	0.5986214974628515	-0.7801841489954662	-0.5682641772267083	0.7113617530406315	0.4135701647747477	0.8025651552673456	0.36826180780294454	0.4693318788068933
cur_kal_10m_20200214	KP0761_AC_WP20	4503	-70.76351666985047	83.29592082618322	83.64374325632417	-0.5299880671699493	-0.2729041784338943	0.8028922456038435	0.7864191570727885	0.19605513121598966	0.5857536128038868	-0.3172657530310923	0.9418522680957997	0.11071019391371188
cur_kal_10m_20200214	KP0762_AC_WP10	3850	52.520330118432334	68.379069134632	70.60320686484427	-0.7714406663568307	0.15407518706437148	0.6173654792924591	0.4661304296767318	-0.523601476594927	0.7131366743037393	0.43313014305207886	0.8379154673585464	0.33210833886097263
cur_kal_10m_20200214	KP0763_LM_WP10	10848	46.03769179632339	16.490751917216862	47.15830933029293	0.6883773062089673	0.03607771830161935	-0.7244550245105866	-0.17036358209841898	0.9788653398978417	-0.11313220691420438	0.7050623619163634	0.20129839688589696	0.6799750151440029
cur_kal_10m_20200214	KP0764_HU_WP10	830	15.2815020663723	36.62597439336187	38.378868229842205	0.2842512463600739	-0.8049988551837576	0.5207476088236838	0.9345191538012692	0.11129466114433995	-0.3380642684155285	0.21418492038727777	0.5827438043888638	0.7839224951008162
cur_kal_10m_20200214	KP0765_AC_WP10	1657	34.654643829792406	23.700731942726105	39.313079150767635	0.8151217911688641	-0.448577345592289	-0.3665444455765751	0.22256901347786595	0.826693869614718	-0.5167594026052484	0.5348266072299996	0.3396404142071726	0.7736956050256639
cur_kal_10m_20200214	KP0766_AC_WP10	3224	25.43063641205768	19.80593242693111	30.815332584034813	0.7659636855120385	-0.6278792179106161	-0.13808446760142234	0.4965280818033761	0.7142155536792996	-0.49331126772376865	0.4083619674473555	0.309295700905339	0.8588228414195794
cur_kal_10m_20200214	KP0767_AC_WP10	3985	7.44162386347344	17.34885477265915	18.70647768325616	0.612157220553024	-0.7739970358525918	0.16183981529956787	0.7809979768705516	0.5597972115190348	-0.27689211274360714	0.12371619719705984	0.2958980744562473	0.9471740241815034
cur_kal_10m_20200214	KP0768_HU_WP10	332	-76.12776393933515	-52.81221175128234	103.2155044489264	-0.3744254845335075	0.8155869678671408	-0.44116148333363336	0.05352338422898539	0.49398705154971034	0.867820281073161	0.9257109721033474	0.3013215736493277	-0.22861431578308516
cur_kal_10m_20200214	KP0769_AC_WP10	79819	45.24758507576561	5.991135507623211	45.40180274081331	0.7036701088256023	0.006823952805787614	-0.71049406163139	-0.057145536973211924	0.9972580650794417	-0.04701849889193841	0.708225081135516	0.07368707690031087	0.7021306496290269
cur_kal_10m_20200214	KP0770_AC_WP10	73	44.56265588085204	-63.18986477166864	114.34301508703659	-0.7089027083835735	0.003605643750821466	0.705297064632752	0.5767658474691555	0.5785263140040213	0.5767568475519882	-0.40595333135672274	0.8156557505087931	-0.41219848304223083
cur_kal_10m_20200214	KP0771_AC_WP10	1282	63.808087307214784	-13.200453190659733	63.95782180102469	0.44395341850420683	0.37147002100160814	-0.815423439505815	-0.07911692584488964	0.922716417104651	0.37727301208860686	0.8925502082478514	-0.10297784763054955	0.43903267378874716
cur_kal_10m_20200214	KP0772_AC_WP10	309	18.74755740627908	29.544216870126576	33.450493264027905	0.5269886894789749	-0.8035982151856493	0.2766095257066744	0.8013035383161621	0.3613669999436277	-0.4767877209343181	0.28318820710480075	0.4729099278955571	0.8343624149340546
cur_kal_10m_20200214	KP0773_AC_WP10	2377	30.85902455891839	10.492178192474753	32.02842378729463	0.8164767524130501	-0.4033104378161612	-0.41316631459688885	0.27705017642631313	0.9014927549879472	-0.33249663524070394	0.506565802745495	0.1570079725771188	0.8477851048679936
cur_kal_10m_20200214	KP0774_AC_WP10	49	37.119664827308775	-50.28329682030516	125.11737392344912	-0.7445973246606845	0.08215883727850058	0.662438487382184	0.5059909281857766	0.7167386598204315	0.47985297134904586	-0.4353711114691092	0.6924851037934728	-0.5752533149163905
cur_kal_10m_20200214	KP0775_HU_WP10	183	33.421532239598946	-53.446461492948266	123.66241253257667	-0.755422482888056	0.10937813826733545	0.6460443446207206	0.5436298915402671	0.6550470910027287	0.524766471483059	-0.3657914889266316	0.7476294078205019	-0.5542985253370276
cur_kal_10m_20200214	KP0777_AC_WP10	3930	-57.798566762062734	27.2486657375874	120.92365736154137	-0.14393074160128955	0.7679991028974285	-0.6240683612961389	0.5598362400216603	0.5832094745452507	0.5886001131150611	0.8160069399095286	-0.2646584341172557	-0.5138955022863008
cur_kal_10m_20200214	KP0778_AC_WP10	2987	-32.44527778846891	-52.53086287635311	124.56785988580572	-0.7935549541253999	0.5632193620774879	0.23033559204791193	0.4900668149264453	0.3671665035009613	0.7905841356963391	0.36070077861141864	0.7402517874938945	-0.5673819167203077
cur_kal_10m_20200214	KP0779_AC_WP10	2181	85.68036602684123	75.59770102220101	85.8552930505147	-0.1847116497417009	0.7811309731139288	-0.5964193233722279	-0.22431806986273356	0.5573340030378309	0.7994124170857526	0.9568505682617099	0.2814484178316057	0.07227570904065142
cur_kal_10m_20200214	KP0780_AC_WP10	4481	2.102209514584993	46.77201465465498	46.78902451176349	-0.04529588471458314	-0.6833699130266515	0.7286657977412346	0.9986574122776819	-0.049326875488290595	0.01581873121987472	0.025132762099840056	0.7284040234131806	0.6846867334370685
cur_kal_10m_20200214	KP0781_AC_WP10	216	14.958160226566196	-1.9046443348150603	15.068358287185953	0.7936585122438352	-0.562900398880606	-0.23075811336322924	0.5509557360950996	0.825900729437423	-0.11973204240569721	0.25798050857925114	-0.032111151564332995	0.9656163477998927
cur_kal_10m_20200214	KP0782_AC_WP10	7002	-45.8313349655199	56.777626395835306	61.49624914535952	-0.1593548034541073	-0.6138314554348986	0.7731862588890058	0.8563061790308959	0.3037961600891371	0.41766927211443544	-0.49126955367660413	0.7286417757950537	0.4772162907913148
cur_kal_10m_20200214	KP0783_HU_WP10	331	47.73116702222368	-75.64713671184916	103.83685442609737	-0.6998555678884426	-0.014285941870250354	0.714141509758693	0.6640562814057304	0.3552800788958824	0.657879411948215	-0.2631186789666197	0.9346507248189644	-0.23915807194039163
cur_kal_10m_20200214	KP0784_AC_WP10	4217	-59.983707926409345	50.919590847123864	115.20923027869205	0.057328964931600106	0.6766971569326744	-0.7340261218642745	0.6731947188977486	0.5167352982109221	0.5289551039843086	0.7372396219873513	-0.5244669573787322	-0.42592505255014357
cur_kal_10m_20200214	KP0785_AC_WP10	249	-27.489170838021995	-46.60533358316735	130.31033535317673	-0.7871069832942076	0.5815613309440836	0.20554565235012415	0.5168692634938744	0.44001155393256786	0.7343269005430393	0.3366136677331921	0.684234061382794	-0.6469273436320458
cur_kal_10m_20200214	KP0786_HU_WP10	138	1.7465867435461142	-12.835816044808604	12.946412107455851	0.7743493168578458	-0.6114230733872913	-0.1629262434705545	0.632060104670032	0.7595072241980456	0.1537816649522547	0.029718000711613533	-0.2220599057025344	0.9745800319691995
cur_kal_10m_20200214	KP0787_AC_WP10	25529	42.67121566161158	22.712180353624188	45.35350984582902	0.7522199638300573	-0.10111208281099807	-0.6511078810190591	-0.12045848663844494	0.9504006900018849	-0.28675474092108166	0.6478077484966377	0.294134110829674	0.7027305641810053
cur_kal_10m_20200214	KP0788_AC_WP10	176	80.01662205609861	26.194286408755065	80.05309895886822	0.07251040471127293	0.6680577117006482	-0.7405681164119212	-0.17832699347365136	0.7392416029751301	0.6494007513311086	0.9812959413995637	0.08497497436335956	0.17273543100560082
cur_kal_10m_20200214	KP0789_HU_WP10	83	-67.02210227447353	44.76063665196054	111.34903166854926	-0.0017540795453383344	0.7079821892403503	-0.7062281096950118	0.512701756157681	0.6069812958442643	0.6072154607122977	0.8585649844000037	-0.36101928786930326	-0.3640484052273305
cur_kal_10m_20200214	KP0790_AC_WP10	1481	-68.17876938092736	75.02868253500614	77.46268154051836	-0.3577563643600849	-0.4567378873303898	0.8144942516904747	0.7603219966060465	0.3639135918721735	0.5380310020135347	-0.5421446718698333	0.8117619108628251	0.21707545885126095
cur_kal_10m_20200214	KP0791_AC_WP10	311	-84.05943446525035	78.54311523363074	95.28866486952661	0.2134869763907214	0.5757647411936048	-0.7892517175843262	0.4120213659817901	0.6794502479961056	0.6071126373849671	0.8858113257833451	-0.45479921206648116	-0.09217359609812649
cur_kal_10m_20200214	KP0792_AC_WP10	2983	73.6664348236725	-72.97517205653556	78.04598587521237	0.5149860867465147	0.29122546173034614	-0.8062115484768609	0.4850267182229386	0.6764817473319267	0.5541854636641323	0.7067803145726381	-0.6764319448153598	0.20712655784788367
cur_kal_10m_20200214	KP0793_AC_WP10	1962	-44.8562150293992	28.243843618949427	48.511235209350616	0.18095224769057638	-0.7799993018761622	0.5990470541855857	0.7299102569441251	0.5147417732853152	0.44974651042876435	-0.6591565071085089	0.35586794728914395	0.6624731717048785
cur_kal_10m_20200214	KP0794_AC_WP10	473	-69.83480264566	-26.283032127787113	109.86701915465477	-0.3255097603105439	0.811239688733645	-0.48572992842310103	0.19416860539814162	0.5601090484626609	0.8053424156891238	0.9253874586465461	0.16783331389682848	-0.33983824111788197
cur_kal_10m_20200214	KP0795_LM_WP10	9247	33.29474049059794	-9.31922688531725	34.09553874751296	0.7945121248684376	-0.23427488997009563	-0.560237234898342	0.2701360559508027	0.9626258262496676	-0.01944299134622568	0.543853835798172	-0.13589258466393309	0.8281039854516886
cur_kal_10m_20200214	KP0797_AC_WP10	1433	17.376114403237125	-1.5977960243174512	17.440842441812993	0.8014790750531415	-0.5357338677370302	-0.26574520731611123	0.518176451982793	0.8439674416818219	-0.13860779917293434	0.29853719510721743	-0.026611657982219296	0.9540269193251061
cur_kal_10m_20200214	KP0799_AC_WP10	6740	16.27099254533997	-16.526875700285057	22.597737732135485	0.8153426721355825	-0.4452511876655028	-0.37009148447007967	0.5124511503634238	0.8524709062242891	0.10337878182849178	0.26946269776355236	-0.2739429391745634	0.923225389918621
cur_kal_10m_20200214	KP0800_AC_WP10	1385	-8.185629891785096	-16.491892903448615	18.219218296163334	0.7468721464614709	-0.6591570868612109	-0.08771505960026008	0.6507787114373547	0.6974444511810829	0.3000971613605405	-0.13663478905451326	-0.2812173045126493	0.9498672339135973
cur_kal_10m_20200214	KP0801_AC_WP10	1097	45.3333456589309	4.432368337526876	45.41717731927151	0.702607414792007	0.008914442493018043	-0.7115218572850249	-0.044971460577407016	0.9984788734252756	-0.03189838643140614	0.7101551861479486	0.05441021998146362	0.7019395554809127
cur_kal_10m_20200214	KP0802_AC_WP10	650	-38.2713630359738	-34.76645715732333	46.420166605918105	0.687100237860341	-0.7255448143765826	0.0384445765162416	0.48176832025245836	0.4945713687463553	0.7233937011181958	-0.543868135427502	-0.4785226050539379	0.689364611594623
cur_kal_10m_20200214	KP0803_HU_WP10	307	-38.93572498968109	15.28337705520639	40.460457515355586	0.32612908078122965	-0.8113159322144909	0.48518685143326135	0.7181676145197163	0.5463884751296966	0.4309233246187828	-0.6147154627336539	0.2079088559450423	0.7608539988038266
cur_kal_10m_20200214	KP0804_AC_WP10	2637	3.6333283491186976	-67.8395551609081	112.153754122551	-0.789374099333474	0.21394856877210303	0.575425530561371	0.613445328947605	0.31144625099802287	0.7257313973720866	-0.023944930441150914	0.9258656720386848	-0.3770933540206234
cur_kal_10m_20200214	KP0805_HU_WP10	963	-40.32045292427614	-67.17613054651886	111.61993917159393	-0.8152675065668767	0.4464173780775542	0.3688501284893225	0.4874033698848565	0.18504694574304098	0.8533437659560523	0.3126928968830496	0.8754822399235372	-0.3684480965039071
cur_kal_10m_20200214	KP0806_AC_WP10	660	71.96337089990486	9.342774687760551	71.98752903480514	0.22794007870633554	0.565023694336262	-0.7929637730425975	-0.21506047462894273	0.8235047150647773	0.5249656908012693	0.9496274599924559	0.0508744445147311	0.3092239934474589
cur_kal_10m_20200214	KP0807_AC_WP10	7555	-38.74592255204657	-75.0243154967253	104.65666313066517	-0.8088195342302515	0.307671869754943	0.5011476644753086	0.5518908505291104	0.10289683338419636	0.827543793875442	0.20304543863336139	0.9459123967054255	-0.2530262587345106
cur_kal_10m_20200214	KP0808_AC_WP10	8465	-34.43708492997731	8.285210996360558	35.02885080681302	0.41382827883251333	-0.8164710413777468	0.40264276254523357	0.7165905000305257	0.5649389880509066	0.40907455927497965	-0.5614661262307111	0.11924335776702737	0.818863120871812
cur_kal_10m_20200214	KP0809_AC_WP10	457	0.6668145938733048	-2.4269379452389517	2.5166658061091023	0.7251479546992786	-0.6875667970343053	-0.037581157664973226	0.6884949143824003	0.7248855149430277	0.022709977880947713	0.011627410073806087	-0.04234252994057231	0.9990354916083849
cur_kal_10m_20200214	KP0810_AC_WP10	939	66.73772576088535	-37.11097055744574	67.76487895015521	0.4637421563534837	0.35011466848331674	-0.8138568248368004	0.10052241684939409	0.8918805871765818	0.44095834489020935	0.8802490875493015	-0.286301828723418	0.37840825405671175
cur_kal_10m_20200214	KP0811_AC_WP10	661	-0.4950157843622971	-21.265686170303006	21.270457287443154	0.7900246428269607	-0.5736062681042904	-0.21641837472267036	0.6130222183230201	0.7344644509598934	0.2911455479970557	-0.0080513084934511	-0.36268142972538764	0.9318784024559706
cur_kal_10m_20200214	KP0812_AC_WP10	3789	-86.40688934272814	87.8596787473951	88.16055789468726	-0.48924697085748425	-0.3214843233233384	0.8107312941808225	0.7066369284519329	0.39872273084307575	0.5845377962604799	-0.5111767334834343	0.8588760176919458	0.0320988065016531
cur_kal_10m_20200214	KP0813_AC_WP10	7789	28.743743561912485	-58.066295236541066	120.5301828031428	-0.7639643360002111	0.13244485618117616	0.6315194798190348	0.5820037215440734	0.5640430711620803	0.585770502827598	-0.27862189689363137	0.8150544607234512	-0.5079921895326726
cur_kal_10m_20200214	KP0815_AC_WP10	16531	30.9678736160783	-38.98278276586032	45.214137939421285	0.7771691905467901	-0.17177583864987844	-0.6053933518969117	0.46614944071603515	0.8034105003969472	0.3704541358549729	0.42274430591667894	-0.5701093132970712	0.7044590993854557
cur_kal_10m_20200214	KP0816_AC_WP10	2108	-41.93812437786386	-39.84002896170576	50.7998595945404	0.694657572973142	-0.7189309154273213	0.024273342454179146	0.44158653739062476	0.45282884742849727	0.7745626927059792	-0.5678487354097236	-0.5273370589854393	0.6320312016935279
cur_kal_10m_20200214	KP0817_AC_WP10	3773	29.239139752813994	-16.42738681817035	32.320567318783326	0.802905771242036	-0.2729743197834681	-0.5299314514585679	0.3627183184927131	0.929196431430511	0.07091835620361331	0.47305152355324925	-0.24915660247233407	0.8450699636766136
cur_kal_10m_20200214	KP0819_AC_WP10	1919	5.050063838872324	-17.809879096012487	18.427430984577324	0.7975334381539598	-0.550276821940594	-0.24725661621336578	0.5974207869711957	0.7773692497141097	0.19694022670251848	0.08383804817051176	-0.30478265835490376	0.9487247824554164
cur_kal_10m_20200214	KP0820_AC_WP10	279	-73.19117300010006	59.656341409470045	105.02665557841223	0.10645841805271584	0.6478413679623537	-0.7542997860150694	0.502051385879492	0.6197843757601719	0.6031680806376076	0.858260456482876	-0.4429095726220425	-0.25926839243834765
cur_kal_10m_20200214	KP0823_AC_WP10	8191	-27.07091774765892	-1.9201467534784369	27.12079485235954	0.5462643169785872	-0.7986761357137864	0.25241181873519924	0.703327853493928	0.601020840572706	0.37961016806310893	-0.45489034557301977	-0.029839226507594803	0.8900474111337481
cur_kal_10m_20200214	KP0824_AC_WP10	13054	-43.40085048605286	-65.5602652518912	112.6619976955586	-0.8102270884377011	0.4925723852317763	0.31765470320592476	0.4590969137161425	0.19643333378863234	0.8663971197972651	0.3643653235121016	0.8478127096734056	-0.38529406994938203
cur_kal_10m_20200214	KP0825_AC_WP10	2908	-68.59148846099038	74.1957107481288	77.07474977803369	-0.33838061200827824	-0.47433430196565507	0.8127149139739334	0.7483399054881191	0.3879761751865901	0.5380166106558579	-0.5705137573020792	0.7902413918963869	0.22367967109848194
cur_kal_10m_20200214	KP0831_HU_WP10	314	-53.93700192152014	29.045638179501694	124.02348482524094	-0.14389161613903526	0.7679856072934359	-0.6240939911544005	0.6236420746820059	0.5600363200389318	0.5453713257254863	0.768352630952234	-0.31073690998557546	-0.5595326686453586
cur_kal_10m_20200214	KP0833_AC_WP10	1744	29.08718144329217	61.42504223372042	62.469217243995885	-0.5252434016275005	-0.2787557338702965	0.8039991354977969	0.8111723428992612	-0.4495176139934559	0.37407665634860726	0.2571357601775682	0.8486631578807123	0.46222510240557174
cur_kal_10m_20200214	KP0835_AC_WP10	3520	20.4450010970004	-61.96338204762859	117.57968820340547	-0.7763586917729232	0.16920357946132356	0.6071551123115995	0.6061996304811483	0.4642321860637397	0.6457634903174696	-0.17259545102103566	0.869401303265619	-0.4629818399968711
cur_kal_10m_20200214	KP0837_AC_WP10	10948	60.52284892492342	33.09322483401614	62.058456237228285	0.24867441516227304	0.5491765461260733	-0.7978509612883463	-0.5009743003939144	0.777913368543357	0.3793092951488992	0.8289666975147609	0.305378310013275	0.468570487957689
cur_kal_10m_20200214	KP0845_AC_WP10	227	-55.64286734526439	-49.432806456160066	118.11120194858117	-0.6581155462667249	0.7475824985935647	-0.08946695232683971	0.30300855204355204	0.37175910609732277	0.8774856035412713	0.6892530341975435	0.5503776656354454	-0.4711843376208058
cur_kal_10m_20200214	KP0849_AC_WP10	9878	-46.355529431601404	-22.97819515751689	131.4830120193925	-0.5537133087531809	0.7965211411199155	-0.2428078323667345	0.45941561965374333	0.5354101089331568	0.7087124266374565	0.6945061987684282	0.2808737919443765	-0.662397956572192
cur_kal_10m_20200214	KP0851_AC_WP10	2640	80.25717119831143	-40.42422129650851	80.35779621889637	0.21935577154649016	0.5714331801454735	-0.7907889516919636	0.017110887769211894	0.8081515651971432	0.5887259678230246	0.9754948810778011	-0.14267153990280762	0.16749498109724995
cur_kal_10m_20200214	KP0853_AC_WP10	689	25.368968180863785	-0.5804606394478244	25.374030397750538	0.8162666994734712	-0.42491150511849657	-0.3913551943549746	0.387502565985695	0.9051886093282485	-0.17457188461173725	0.4284278663733116	-0.009153925951496595	0.9035296170876117
cur_kal_10m_20200214	KP0855_AC_WP10	2826	32.7763981717674	58.29564683897562	60.14485728685877	-0.5121004605607693	-0.2946900340185733	0.8067904945793425	0.7968791254457281	-0.5135253156004969	0.31823797646770813	0.320525783241067	0.8058843180553535	0.4978088872149214
cur_kal_10m_20200214	KP0857_AC_WP10	35164	5.475868838702328	2.0408226519671135	5.839488605058848	0.7287649210969817	-0.6832496230690028	-0.04551529802797884	0.6780906380183557	0.7293238679638877	-0.09099330882022694	0.09536653716251606	0.0354492340433382	0.9948108239235092
cur_kal_10m_20200214	KP0859_HU_WP10	348	-43.95039169200841	-47.444606655145265	124.50873484032182	-0.7279037907283015	0.6842908620580684	0.04361292867023305	0.41458447471251486	0.3885616558199225	0.8228848965401105	0.5461463034487347	0.6170622786480355	-0.5665318697999053
cur_kal_10m_20200214	KP0861_AC_WP10	1602	30.679731219500916	72.84519694245459	73.10973831453204	-0.6416076311991914	-0.11652299090810259	0.758130622107294	0.7474141828934161	-0.3170919702702534	0.5838019540905082	0.17237078289759397	0.9412093683022704	0.29053956395525815
cur_kal_10m_20200214	KP0863_AC_WP10	1856	-79.38628944617003	-32.89785548020865	100.53831331385712	-0.2045002753325698	0.7868191466359266	-0.5823188713033568	0.075010097737237	0.6057380585318708	0.792120501996691	0.9759882799636239	0.11830906530419437	-0.1828929808398741
cur_kal_10m_20200214	KP0879_AC_WP10	2752	84.05138463623535	52.32870298810588	84.10444871619465	-0.024691811495365035	0.7191292783830382	-0.6944374668876732	-0.16625059695238936	0.6820224101208493	0.7121840851254135	0.9857743420570712	0.13303575859609648	0.10271530303080252
cur_kal_10m_20200214	KP0881_AC_WP10	5597	48.81414993588703	7.513020980159042	49.001877747303475	0.6477562984249495	0.10659697595517735	-0.7543532743801269	-0.13519809200927488	0.9905308345654477	0.023877640003342263	0.7497554626462279	0.0865202316934537	0.656034294636989
cur_kal_10m_20200214	KP0883_AC_WP10	8539	79.05389537766968	-61.25204731452022	79.66287525577883	0.3275597945707421	0.48393025064777656	-0.8114900452185186	0.17860459534737194	0.8116742527153386	0.5561342517772112	0.9277957638950368	-0.32710307242057074	0.17943968488449843
cur_kal_10m_20200214	KP0885_AC_WP10	5451	-60.852988081170466	66.13103590048829	70.88217867890042	-0.2479671546293257	-0.5497257202824366	0.7976928749117623	0.7704576578829638	0.387263346731957	0.5063813757312386	-0.5872880789140317	0.7401545330118031	0.32751180074547803
cur_kal_10m_20200214	KP0887_AC_WP10	7956	21.632665796173022	29.48435170738853	34.630207487411546	0.5699175448963134	-0.7913138790823436	0.2213963341860303	0.754125132400166	0.39670158200237665	-0.5233766707823758	0.3263269475568795	0.4652420870992493	0.8228368755043396
cur_kal_10m_20200214	KP0889_LM_WP10	16069	51.25532949834051	32.775347233721725	54.51462434491934	0.4801019691673744	0.3318988160117908	-0.8120007851791652	-0.49615108950864883	0.8661142987701266	0.06066397485585928	0.7234197920854737	0.3737501804627031	0.5804951395344381
cur_kal_10m_20200214	KP0891_AC_WP10	350	21.874371299328885	13.06396072765178	24.877734554935625	0.7770648501671035	-0.6056214943064926	-0.17144335586061094	0.5133334538537982	0.7674028609450931	-0.3841635252959561	0.3642238100252475	0.21051236221955516	0.9072075625585555
cur_kal_10m_20200214	KP0893_LM_WP10	3484	20.980035356967136	57.597124375259426	58.33836629228714	-0.39414271526658046	-0.4221932384819047	0.8163359537484851	0.8967371058358261	-0.37119922891645485	0.2409848448948933	0.20128110447698194	0.8270211616591143	0.5249018147697104
cur_kal_10m_20200214	KP0895_AC_WP10	32262	17.780216720280904	51.06582906796117	51.972331040920764	-0.2039793466689101	-0.5826958892410922	0.7866752359100021	0.9588349800141218	-0.28107131880420744	0.04042764953571297	0.1975548208316958	0.7625381396410259	0.6160419452918446
cur_kal_10m_20200214	KP0899_HU_WP10	82	30.628356483131025	18.696019466108627	34.29215298063338	0.8091964674064587	-0.49894232653728543	-0.3102541408691733	0.32547274731089193	0.8202993490122638	-0.47029402374254803	0.4891508641460303	0.2795809950615688	0.8261754652043201
cur_kal_10m_20200214	KP0903_HU_WP10	275	53.26971000750574	23.518188009629437	54.636072455689934	0.5044556311047571	0.30377882755993707	-0.8082344586646941	-0.37939060592183727	0.9188459892881533	0.10855789288364057	0.7756205801711056	0.25187392063368697	0.5787678668686201
